product_id,sku,name,slug,collection,collection_slug,category,dimensions,specs,short_description,description,seat_type,pricing_mode,price,msrp,quote_only,available_online,in_store_only,is_active,tags,materials,created_at,updated_at
3212,NC6100C,Capri Lounge Chair,capri-lounge-chair-nc,Capri,capri,Deep Seating,,,"Part of the Aluminum Sling Collection that is super comfortable seating pieces feature a graceful waterfall design. This collection features a durable, rust-proof aluminum frame with a UV-resistant powder coated finish and deluxe weather-resistant sling material that drains well and is easy to clean. Available in multiple finishes and fabrics!","Part of the Aluminum Sling Collection that is super comfortable seating pieces feature a graceful waterfall design. This collection features a durable, rust-proof aluminum frame with a UV-resistant powder coated finish and deluxe weather-resistant sling material that drains well and is easy to clean. Available in multiple finishes and fabrics!

<p>Part of the Aluminum Sling Collection that is super comfortable seating pieces feature a graceful waterfall design. This collection features a durable, rust-proof aluminum frame with a UV-resistant powder coated finish and deluxe weather-resistant sling material that drains well and is easy to clean. Available in multiple finishes and fabrics!</p>

<ul>
  <li>Heavy Gauge Tubular Aluminum Frame</li>
  <li>Textilene Sling Seating</li>
  <li>Your Choice of Fabrics and Finish Combinations</li>
  <li>Transitional Style</li>
  <li>Quick Drying</li>
  <li>Stackable</li>
  <li>Seat: 19” x 19”, Deck ht: 17”</li>
</ul>",,fixed,,,True,True,False,True,"['Aluminum Sling', 'Deep Seating & Lounge']",Aluminum,2026-05-30 23:32:53.440413+00:00,2026-06-08 21:38:25.786000+00:00
3282,NC6100DT-72,Capri Oval Dining Table,capri-72-oval-dining-table-nc,Capri,capri,Dining,"72""",,"Part of the Aluminum Sling Collection that is super comfortable seating pieces feature a graceful waterfall design. This collection features a durable, rust-proof aluminum frame with a UV-resistant powder coated finish and is easy to clean. Tables feature sturdy tempered glass.","Part of the Aluminum Sling Collection that is super comfortable seating pieces feature a graceful waterfall design. This collection features a durable, rust-proof aluminum frame with a UV-resistant powder coated finish and is easy to clean. Tables feature sturdy tempered glass.

<p>Part of the Aluminum Sling Collection that is super comfortable seating pieces feature a graceful waterfall design. This collection features a durable, rust-proof aluminum frame with a UV-resistant powder coated finish and is easy to clean. Tables feature sturdy tempered glass.</p>

<ul>
  <li>Heavy Gauge Tubular Aluminum Frame</li>
  <li>Transitional Style</li>
  <li>UV-resistant powder coated finish</li>
  <li>True White Color</li>
  <li>With Umbrella Hole</li>
</ul>",,fixed,,,True,True,False,True,"['Aluminum Sling', 'Dining Tables']",Aluminum,2026-05-30 23:33:17.123773+00:00,2026-06-21 02:59:39.754310+00:00
3281,NC6100DT-48,Capri Round Dining Table,capri-48-round-dining-table-nc,Capri,capri,Dining,"48""",,"Part of the Aluminum Sling Collection that is super comfortable seating pieces feature a graceful waterfall design. This collection features a durable, rust-proof aluminum frame with a UV-resistant powder coated finish and is easy to clean. Tables feature sturdy tempered glass.","Part of the Aluminum Sling Collection that is super comfortable seating pieces feature a graceful waterfall design. This collection features a durable, rust-proof aluminum frame with a UV-resistant powder coated finish and is easy to clean. Tables feature sturdy tempered glass.

<p>Part of the Aluminum Sling Collection that is super comfortable seating pieces feature a graceful waterfall design. This collection features a durable, rust-proof aluminum frame with a UV-resistant powder coated finish and is easy to clean. Tables feature sturdy tempered glass.</p>

<ul>
  <li>Heavy Gauge Tubular Aluminum Frame</li>
  <li>Transitional Style</li>
  <li>UV-resistant powder coated finish</li>
  <li>True White Color</li>
  <li>With Umbrella Hole</li>
</ul>",,fixed,,,True,True,False,True,"['Aluminum Sling', 'Dining Tables']",Aluminum,2026-05-30 23:33:16.885846+00:00,2026-06-21 02:59:39.754310+00:00
3280,NC6100DT-30,Capri Round Dining Table,capri-30-round-dining-table-nc,Capri,capri,Dining,"30""",,"Part of the Aluminum Sling Collection that is super comfortable seating pieces feature a graceful waterfall design. This collection features a durable, rust-proof aluminum frame with a UV-resistant powder coated finish and is easy to clean. Tables feature sturdy tempered glass.","Part of the Aluminum Sling Collection that is super comfortable seating pieces feature a graceful waterfall design. This collection features a durable, rust-proof aluminum frame with a UV-resistant powder coated finish and is easy to clean. Tables feature sturdy tempered glass.

<p>Part of the Aluminum Sling Collection that is super comfortable seating pieces feature a graceful waterfall design. This collection features a durable, rust-proof aluminum frame with a UV-resistant powder coated finish and is easy to clean. Tables feature sturdy tempered glass.</p>

<ul>
  <li>Heavy Gauge Tubular Aluminum Frame</li>
  <li>Transitional Style</li>
  <li>UV-resistant powder coated finish</li>
  <li>True White Color</li>
</ul>",,fixed,,,True,True,False,True,"['Aluminum Sling', 'Dining Tables']",Aluminum,2026-05-30 23:33:16.636926+00:00,2026-06-21 02:59:39.754310+00:00
3313,NC6100ET-SQ,Capri Side Table,capri-side-table-nc,Capri,capri,Coffee & Side Tables,,,"Part of the Aluminum Sling Collection that is super comfortable seating pieces feature a graceful waterfall design. This collection features a durable, rust-proof aluminum frame with a UV-resistant powder coated finish and is easy to","Part of the Aluminum Sling Collection that is super comfortable seating pieces feature a graceful waterfall design. This collection features a durable, rust-proof aluminum frame with a UV-resistant powder coated finish and is easy to

<p>Part of the Aluminum Sling Collection that is super comfortable seating pieces feature a graceful waterfall design. This collection features a durable, rust-proof aluminum frame with a UV-resistant powder coated finish and is easy to clean.</p>

<ul>
  <li>Heavy Gauge Tubular Aluminum Frame</li>
  <li>Transitional Style</li>
  <li>UV-resistant powder coated finish</li>
  <li>True White Color</li>
  <li>Tempered Glass included</li>
</ul>",,fixed,,,True,True,False,True,"['Aluminum Sling', 'Accent Tables']",Aluminum,2026-05-30 23:33:28.925950+00:00,2026-06-09 22:52:37.657000+00:00
5291,NC2685BS-CH,Chalfonte Counter Height Stool,chalfonte-counter-height-stool-with-arms-northcape,Chalfonte,,Bar,"24"" x 23.5"" x 43.5""",,,,,fixed,,,True,True,False,True,"['Chalfonte', 'Mixed Media Aluminum', 'Bar & Counter Stools']",Aluminum,2026-06-21 03:05:12.187668+00:00,2026-06-23 00:49:18.721089+00:00
3271,NC2685DC,Chalfonte Dining Chair,chalfonte-dining-chair-stackable-nc,Chalfonte,chalfonte,Dining,,,Features:,"Features:

<p>Features:</p>

<ul>
  <li>High-Density Polyethylene (HDPE) all-weather wicker is infused with UV inhibitors that prevent fading and cracking ordinarily caused by sunlight.</li>
  <li>Thick-gauged, powder-coated aluminum frame offers long lasting durability and rust resistance.</li>
  <li>Wicker design gives it a more tactile, luxurious look and texture.</li>
  <li>Stackable Dining Chair</li>
  <li>Optional: Dining Chair cushion – choose from listed fabrics</li>
</ul>",,fixed,,,True,True,False,True,"['Chalfonte', 'Mixed Media', 'Dining Chairs']","Aluminum, Wicker",2026-05-30 23:33:14.233581+00:00,2026-06-23 00:49:18.721089+00:00
5292,NC2685DLS,Chalfonte Dining Loveseat Bench,chalfonte-dining-loveseat-bench-northcape,Chalfonte,,Dining,"63"" x 14"" x 17""",,,,,fixed,,,True,True,False,True,"['Chalfonte', 'Mixed Media Aluminum', 'Dining Chairs']",Aluminum,2026-06-21 03:05:12.187668+00:00,2026-06-23 00:49:18.721089+00:00
5289,NC2685CH72-REC-DRB,"Chalfonte Rectangle Counter Height Table 72""",chalfonte-72-rectangle-counter-height-table-northcape,Chalfonte,,Dining,"72"" x 33"" x 38""",,,,,fixed,,,True,True,False,True,"['Chalfonte', 'Mixed Media Aluminum', 'Dining Tables']",Aluminum,2026-06-21 03:05:12.187668+00:00,2026-06-23 00:49:18.721089+00:00
5285,NC2685DT72-REC-DRB-DH,"Chalfonte Rectangle Dining Table 72""",chalfonte-72-rectangle-dining-table-northcape,Chalfonte,,Dining,"72"" x 41"" x 29""",,,,,fixed,,,True,True,False,True,"['Chalfonte', 'Mixed Media Aluminum', 'Dining Tables']",Aluminum,2026-06-21 03:05:12.187668+00:00,2026-06-23 00:49:18.721089+00:00
5286,NC2685DT83-REC-DRB-DH,"Chalfonte Rectangle Dining Table 83""",chalfonte-83-rectangle-dining-table-northcape,Chalfonte,,Dining,"83"" x 41"" x 29""",,,,,fixed,,,True,True,False,True,"['Chalfonte', 'Mixed Media Aluminum', 'Dining Tables']",Aluminum,2026-06-21 03:05:12.187668+00:00,2026-06-23 00:49:18.721089+00:00
5293,NC2685SACL,Chalfonte Single Adjustable Chaise Lounge,chalfonte-single-adjustable-chaise-lounge-northcape,Chalfonte,,Deep Seating,"78.5"" x 29.75"" x 15""",,,,,fixed,,,True,True,False,True,"['Chalfonte', 'Mixed Media Aluminum', 'Chaise Lounges']",Aluminum,2026-06-21 03:05:12.187668+00:00,2026-06-23 00:49:18.721089+00:00
5287,NC2685CH33-SQ-DRB,"Chalfonte Square Counter Height Table 33""",chalfonte-33-square-counter-height-table-northcape,Chalfonte,,Dining,"33"" x 33"" x 38""",,,,,fixed,,,True,True,False,True,"['Chalfonte', 'Mixed Media Aluminum', 'Dining Tables']",Aluminum,2026-06-21 03:05:12.187668+00:00,2026-06-23 00:49:18.721089+00:00
5288,NC2685CH41-SQ-DRB,"Chalfonte Square Counter Height Table 41""",chalfonte-41-square-counter-height-table-northcape,Chalfonte,,Dining,"41"" x 41"" x 38""",,,,,fixed,,,True,True,False,True,"['Chalfonte', 'Mixed Media Aluminum', 'Dining Tables']",Aluminum,2026-06-21 03:05:12.187668+00:00,2026-06-23 00:49:18.721089+00:00
5283,NC2685DT33-SQ-DRB-DH,"Chalfonte Square Dining Table 33""",chalfonte-33-square-dining-table-northcape,Chalfonte,,Dining,"33"" x 33"" x 29""",,,,,fixed,,,True,True,False,True,"['Chalfonte', 'Mixed Media Aluminum', 'Dining Tables']",Aluminum,2026-06-21 03:05:12.187668+00:00,2026-06-23 00:49:18.721089+00:00
5284,NC2685DT41-SQ-DRB-DH,"Chalfonte Square Dining Table 41""",chalfonte-41-square-dining-table-northcape,Chalfonte,,Dining,"41"" x 41"" x 29""",,,,,fixed,,,True,True,False,True,"['Chalfonte', 'Mixed Media Aluminum', 'Dining Tables']",Aluminum,2026-06-21 03:05:12.187668+00:00,2026-06-23 00:49:18.721089+00:00
5290,NC2685SWDC,Chalfonte Swivel Rocker Dining Chair,chalfonte-swivel-rocker-dining-chair-northcape,Chalfonte,,Dining,"23.5"" x 24"" x 36""",,,,,fixed,,,True,True,False,True,"['Chalfonte', 'Mixed Media Aluminum', 'Dining Chairs']",Aluminum,2026-06-21 03:05:12.187668+00:00,2026-06-23 00:49:18.721089+00:00
5529,NC6701C,Chesapeake Bay Lounge Chair,chesapeake-bay-lounge-chair-nc6701c,Chesapeake Bay 6701,,Deep Seating,"28"" x 31"" x 27"" H",,,,,fixed,,,True,False,False,True,"['Chesapeake Bay 6701', 'Mixed Media Aluminum', 'Deep Seating']",Aluminum,2026-06-23 00:49:18.721089+00:00,2026-06-23 00:49:18.721089+00:00
5528,NC6701-LS,Chesapeake Bay Loveseat,chesapeake-bay-loveseat-nc6701-ls,Chesapeake Bay 6701,,Deep Seating,"53"" x 31"" x 27"" H",,,,,fixed,,,True,False,False,True,"['Chesapeake Bay 6701', 'Mixed Media Aluminum', 'Deep Seating']",Aluminum,2026-06-23 00:49:18.721089+00:00,2026-06-23 00:49:18.721089+00:00
5531,NC6701O-REC,Chesapeake Bay Ottoman,chesapeake-bay-ottoman-nc6701o-rec,Chesapeake Bay 6701,,Deep Seating,"28"" x 20"" x 15"" H",,,,,fixed,,,True,False,False,True,"['Chesapeake Bay 6701', 'Mixed Media Aluminum', 'Deep Seating']",Aluminum,2026-06-23 00:49:18.721089+00:00,2026-06-23 00:49:18.721089+00:00
5533,NC6701RCT,Chesapeake Bay Round Slat Coffee Table,chesapeake-bay-round-slat-coffee-table-nc6701rct,Chesapeake Bay 6701,,Coffee & Side Tables,"36"" x 36"" x 18"" H",,,,,fixed,,,True,False,False,True,"['Chesapeake Bay 6701', 'Mixed Media Aluminum', 'Coffee & Side Tables']",Aluminum,2026-06-23 00:49:18.721089+00:00,2026-06-23 00:49:18.721089+00:00
5532,NC6701-RET,Chesapeake Bay Round Slat End Table,chesapeake-bay-round-slat-end-table-nc6701-ret,Chesapeake Bay 6701,,Coffee & Side Tables,"19"" x 19"" x 22"" H",,,,,fixed,,,True,False,False,True,"['Chesapeake Bay 6701', 'Mixed Media Aluminum', 'Coffee & Side Tables']",Aluminum,2026-06-23 00:49:18.721089+00:00,2026-06-23 00:49:18.721089+00:00
5527,NC674013S,Chesapeake Bay Sofa,chesapeake-bay-sofa-nc674013s,Chesapeake Bay 6701,,Deep Seating,"78"" x 31"" x 27"" H",,,,,fixed,,,True,False,False,True,"['Chesapeake Bay 6701', 'Mixed Media Aluminum', 'Deep Seating']",Aluminum,2026-06-23 00:49:18.721089+00:00,2026-06-23 00:49:18.721089+00:00
5530,NC6701SR,Chesapeake Bay Swivel Rocker,chesapeake-bay-swivel-rocker-nc6701sr,Chesapeake Bay 6701,,Deep Seating,"28"" x 31"" x 27"" H",,,,,fixed,,,True,False,False,True,"['Chesapeake Bay 6701', 'Mixed Media Aluminum', 'Deep Seating']",Aluminum,2026-06-23 00:49:18.721089+00:00,2026-06-23 00:49:18.721089+00:00
3231,NC65183S,Edgewater 3 Seater Sofa,edgewater-3-seater-sofa-nc,Edgewater,edgewater,Deep Seating,,,"The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..","The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..

<p>The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>UV inhibitors that prevent fading and cracking ordinarily caused by sunlight.</li>
  <li>Thick-gauged, powder-coated aluminum frame in a dark, multi-tonal finish offers long lasting durability and rust resistance.</li>
  <li>Rustic Finish – Husk</li>
  <li>Plush cushions with 2 small back buttons that can be unzipped in Sunbrella® fabric.</li>
  <li>CUSH6510-3S: 6 pc. cushion, 4.5</li>
  <li>Seat Size: 66” x 23”, Deck ht: 12.5”</li>
</ul>",,fixed,,,True,True,False,True,"['Edgewater', 'Woven', 'Deep Seating & Lounge']","Aluminum, Wicker",2026-05-30 23:32:57.338690+00:00,2026-06-08 21:38:25.498000+00:00
3232,NC6518C,Edgewater Lounge Chair,edgewater-lounge-chair-nc,Edgewater,edgewater,Deep Seating,,,"The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..","The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..

<p>The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>UV inhibitors that prevent fading and cracking ordinarily caused by sunlight.</li>
  <li>Thick-gauged, powder-coated aluminum frame in a dark, multi-tonal finish offers long lasting durability and rust resistance.</li>
  <li>Rustic Finish – Husk</li>
  <li>Plush cushions with 2 small back buttons that can be unzipped in Sunbrella® fabric.</li>
  <li>CUSH6510C: 2 pc. cushion, 4.5”</li>
  <li>Seat Size: 22” x 23”, Deck ht: 12.5”</li>
</ul>",,fixed,,,True,True,False,True,"['Edgewater', 'Woven', 'Deep Seating & Lounge']","Aluminum, Wicker",2026-05-30 23:32:57.564499+00:00,2026-06-08 21:38:25.850000+00:00
3233,NC6518LS,Edgewater Loveseat,edgewater-loveseat-nc,Edgewater,edgewater,Deep Seating,,,"The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..","The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..

<p>The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>UV inhibitors that prevent fading and cracking ordinarily caused by sunlight.</li>
  <li>Thick-gauged, powder-coated aluminum frame in a dark, multi-tonal finish offers long lasting durability and rust resistance.</li>
  <li>Rustic Finish – Husk</li>
  <li>Plush cushions with 2 small back buttons that can be unzipped in Sunbrella® fabric.</li>
  <li>CUSH6510LS: 4 pc. cushion, 4.5”</li>
  <li>Seat Size: 44” x 23” , Deck ht: 12.5”</li>
</ul>",,fixed,,,True,True,False,True,"['Edgewater', 'Woven', 'Deep Seating & Lounge']","Aluminum, Wicker",2026-05-30 23:32:57.738172+00:00,2026-06-08 21:38:25.501000+00:00
3325,NC6518CT-REC,Edgewater Rectangular Coffee Table,edgewater-rectangular-coffee-table-nc,Edgewater,edgewater,Coffee & Side Tables,,,"The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..","The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..

<p>The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>UV inhibitors that prevent fading and cracking ordinarily caused by sunlight.</li>
  <li>Thick-gauged, powder-coated aluminum frame in a dark, multi-tonal finish offers long lasting durability and rust resistance.</li>
  <li>Rustic Finish – Husk</li>
  <li>Glass Top</li>
</ul>",,fixed,,,True,True,False,True,"['Edgewater', 'Woven', 'Accent Tables']","Aluminum, Wicker",2026-05-30 23:33:31.122483+00:00,2026-06-09 22:52:37.657000+00:00
3354,NC6518O-REC,Edgewater Rectangular Ottoman,edgewater-rectangular-ottoman-nc,Edgewater,edgewater,Deep Seating,,,"The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..","The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..

<p>The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>UV inhibitors that prevent fading and cracking ordinarily caused by sunlight.</li>
  <li>Thick-gauged, powder-coated aluminum frame in a dark, multi-tonal finish offers long lasting durability and rust resistance.</li>
  <li>Rustic Finish – Husk</li>
  <li>Plush cushions with 2 small back buttons that can be unzipped in Sunbrella® fabric.</li>
  <li>CUSH600O-REC: 1 pc. cushion</li>
  <li>Seat Size: 22” x 20”, Deck ht: 12.5”</li>
</ul>",,fixed,,,True,True,False,True,"['Edgewater', 'Woven', 'Ottomans']","Aluminum, Wicker",2026-05-30 23:33:40.362365+00:00,2026-06-08 21:38:25.619000+00:00
3326,NC6518R-CHT,Edgewater Rotating Chat Table,edgewater-rotating-chat-table-nc,Edgewater,edgewater,Coffee & Side Tables,,,"The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..","The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..

<p>The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>UV inhibitors that prevent fading and cracking ordinarily caused by sunlight.</li>
  <li>Thick-gauged, powder-coated aluminum frame in a dark, multi-tonal finish offers long lasting durability and rust resistance.</li>
  <li>Rustic Finish – Husk</li>
  <li>Rotating Chat Table with an inset glass top rotates 360 degrees.</li>
  <li>Glass Top</li>
</ul>",,fixed,,,True,True,False,True,"['Edgewater', 'Woven', 'Accent Tables']","Aluminum, Wicker",2026-05-30 23:33:31.293088+00:00,2026-06-09 22:52:37.657000+00:00
3327,NC6518ET-SQ,Edgewater Square End Table,edgewater-square-end-table-nc,Edgewater,edgewater,Coffee & Side Tables,,,"The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..","The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..

<p>The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>UV inhibitors that prevent fading and cracking ordinarily caused by sunlight.</li>
  <li>Thick-gauged, powder-coated aluminum frame in a dark, multi-tonal finish offers long lasting durability and rust resistance.</li>
  <li>Rustic Finish – Husk</li>
  <li>Glass Top</li>
</ul>",,fixed,,,True,True,False,True,"['Edgewater', 'Woven', 'Accent Tables']","Aluminum, Wicker",2026-05-30 23:33:31.456732+00:00,2026-06-09 22:52:37.657000+00:00
3234,NC6518SR,Edgewater Swivel Rocker,edgewater-swivel-rocker-nc,Edgewater,edgewater,Deep Seating,,,"The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..","The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..

<p>The pieces in the Edgewater Collection are specially-sized to fit well in smaller spaces, allowing more seating room for your guests. This set features a 14mm resin finish with a half round design that combines with a rich, multi-toned finish on the frame and legs. The rich brown wicker is made from High-Density Polyethylene..</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>UV inhibitors that prevent fading and cracking ordinarily caused by sunlight.</li>
  <li>Thick-gauged, powder-coated aluminum frame in a dark, multi-tonal finish offers long lasting durability and rust resistance.</li>
  <li>Rustic Finish – Husk</li>
  <li>Plush cushions with 2 small back buttons that can be unzipped in Sunbrella® fabric.</li>
  <li>CUSH6510C: 2 pc. cushion, 4.5”</li>
  <li>Seat Size: 22” x 23”, Deck ht: 12.5”</li>
</ul>",,fixed,,,True,True,False,True,"['Edgewater', 'Woven', 'Deep Seating & Lounge']","Aluminum, Wicker",2026-05-30 23:32:57.938397+00:00,2026-06-08 21:38:25.854000+00:00
3371,NC5319RCT-48-CAL,"Cal Sil Fire Table Rectangle 48"" x 32""",48-x-32-cal-sil-fire-table-rectangle-nc,Fire Tables,48,Fire Tables,,,,"<ul>
  <li>48″ Rectangle Fire Table includes burner, windscreen (36″ x 12″ x 8″H) , fire glass and lid.</li>
  <li>Adjustable Flame Height.</li>
  <li>Match light igniter for added safety.</li>
  <li>Easy-access on/off valve.</li>
  <li>25,000 BTU</li>
  <li>Propane Tank or Natural Gas line</li>
  <li>Material is a 5 layer composite system comprising high-performance bonding agents, natural mineral granules, and a hard wearing topcoat with UV inhibitors.</li>
  <li>High tensile strength.</li>
  <li>Safe to use on a deck/patio.</li>
  <li>Do not use fire tables to cook any food items.</li>
  <li>Stone-effect finish.</li>
  <li>Weighs up to 80% less than traditional stone.</li>
  <li>Easy to handle; less risk of injury when lifting.</li>
  <li>Burner made in the USA</li>
  <li>Clean regularly with a soft brush and warm water.</li>
  <li>If heavily soiled, add a little mild dishwashing soap to warm water, clean, and rinse thoroughly.</li>
  <li>Do not cover with unvented plastic or canvas covers.</li>
  <li>Do not use strong chemical cleaning agents, abrasives or solvents.</li>
  <li>Quickly clean up spills with a damp sponge or cloth.</li>
</ul>",,fixed,,,True,True,False,True,['Fire Tables'],Aluminum,2026-05-30 23:33:45.461969+00:00,2026-06-23 00:49:18.721089+00:00
5537,NC5319RCT-48-TAN,"Cal Sil Fire Table Rectangle 48"" x 32"" Tangent Top",cal-sil-fire-table-rectangle-48-x-32-tangent-top-nc5319rct-48-tan,Fire Tables,,Fire Tables,"48"" x 32"" x 25"" H; 25,000 BTU",,,,,fixed,,,True,False,False,True,"['Fire Tables', 'Aluminum', 'Fire Tables']",Aluminum,2026-06-23 00:49:18.721089+00:00,2026-06-23 00:49:18.721089+00:00
3370,NC5319R-42-CAL,"Cal Sil Fire Table Round 42""",42-cal-sil-fire-table-round-nc,Fire Tables,42,Fire Tables,"42""",,,"<ul>
  <li>42″ Round Fire Table includes burner, windscreen, fire glass and 16″ lid.</li>
  <li>Natural Gas or Propane</li>
  <li>45,000 BTU</li>
  <li>Adjustable Flame Height.</li>
  <li>Match light igniter for added safety.</li>
  <li>Easy-access on/off valve.</li>
  <li>Diameter of the bowl 19.5″ inside the bowl where the fire glass is 16″</li>
  <li>Height of the glass is 8.25″</li>
  <li>Material is a 5 layer composite system comprising high- performance bonding agents, natural mineral granules, and a hard wearing topcoat with UV inhibitors.</li>
  <li>Stone-effect finish.</li>
  <li>Weighs up to 80% less than traditional stone.</li>
  <li>Easy to handle; less risk of injury when lifting.</li>
  <li>High tensile strength.</li>
  <li>Safe to use on a deck/patio.</li>
  <li>Do not use fire tables to cook any food items.</li>
  <li>Burner made in the USA</li>
  <li>Clean regularly with a soft brush and warm water. If heavily soiled, add a little mild dishwashing soap to warm water, clean, and rinse thoroughly.</li>
  <li>Do not cover with unvented plastic or canvas covers.</li>
  <li>Do not use strong chemical cleaning agents, abrasives or solvents.</li>
  <li>Quickly clean up spills with a damp sponge or cloth.</li>
</ul>",,fixed,,,True,True,False,True,['Fire Tables'],Aluminum,2026-05-30 23:33:45.275644+00:00,2026-06-23 00:49:18.721089+00:00
5536,NC5319R-42-TAN,"Cal Sil Fire Table Round 42"" Tangent Top",cal-sil-fire-table-round-42-tangent-top-nc5319r-42-tan,Fire Tables,,Fire Tables,"42"" Dia. x 25"" H; 45,000 BTU",,,,,fixed,,,True,False,False,True,"['Fire Tables', 'Aluminum', 'Fire Tables']",Aluminum,2026-06-23 00:49:18.721089+00:00,2026-06-23 00:49:18.721089+00:00
